Collar ID,Acq. Time [LMT],Acq. Time [UTC],SCTS [UTC],SCTS [LMT],Activity,Origin,Latitude[deg],Longitude[deg],Altitude[m],DOP,Fix Type,Easting,Northing,Mortality Status,Temp[°C],Main[V],Beacon [V]
48918,2023-07-14 16:00:42+08:00,2023-07-14 08:00:42,2023-07-15 16:02:28,2023-07-16 00:02:28+08:00,,Iridium,39.03012,97.33406,3295,7.6,3D Validated,355800,4321439,Nothing Detected,22,3.28,3.68
48918,2023-07-14 14:00:38+08:00,2023-07-14 06:00:38,2023-07-15 16:02:28,2023-07-16 00:02:28+08:00,,Iridium,39.03017,97.33492,3301,2,3D Validated,355875,4321443,Nothing Detected,28,3.28,3.68
48918,2023-07-14 12:00:38+08:00,2023-07-14 04:00:38,2023-07-15 16:02:28,2023-07-16 00:02:28+08:00,,Iridium,39.03015,97.33491,3294,3.2,3D Validated,355874,4321441,Nothing Detected,21,3.28,3.68
48918,2023-07-14 10:00:38+08:00,2023-07-14 02:00:38,2023-07-15 16:02:28,2023-07-16 00:02:28+08:00,,Iridium,39.03011,97.33492,3296,2.4,3D Validated,355875,4321437,Nothing Detected,20,3.28,3.68
48918,2023-07-14 08:00:42+08:00,2023-07-14 00:00:42,2023-07-15 16:02:41,2023-07-16 00:02:41+08:00,,Iridium,39.03010,97.33486,3304,2.2,3D Validated,355870,4321436,Nothing Detected,12,3.28,3.68
48918,2023-07-14 06:00:38+08:00,2023-07-13 22:00:38,2023-07-15 16:02:41,2023-07-16 00:02:41+08:00,,Iridium,39.03007,97.33501,3301,2.6,3D Validated,355882,4321432,Nothing Detected,14,3.28,3.68
48918,2023-07-14 04:00:37+08:00,2023-07-13 20:00:37,2023-07-15 16:02:41,2023-07-16 00:02:41+08:00,,Iridium,39.02978,97.34057,3274,1.6,3D Validated,356363,4321392,Nothing Detected,13,3.28,3.68
48918,2023-07-14 02:00:13+08:00,2023-07-13 18:00:13,2023-07-15 16:02:41,2023-07-16 00:02:41+08:00,,Iridium,39.02214,97.35343,3177,8,3D Validated,357461,4320524,Nothing Detected,12,3.28,3.68
48918,2023-07-14 00:00:38+08:00,2023-07-13 16:00:38,2023-07-15 16:02:50,2023-07-16 00:02:50+08:00,,Iridium,39.02491,97.35766,3136,1.4,3D Validated,357833,4320824,Nothing Detected,16,3.28,3.68
48918,2023-07-13 22:00:36+08:00,2023-07-13 14:00:36,2023-07-15 16:02:50,2023-07-16 00:02:50+08:00,,Iridium,39.03562,97.34197,3208,2.8,3D Validated,356496,4322037,Nothing Detected,14,3.28,3.68
48918,2023-07-13 20:00:42+08:00,2023-07-13 12:00:42,2023-07-15 16:02:50,2023-07-16 00:02:50+08:00,,Iridium,39.03569,97.33871,3154,2.4,3D Validated,356214,4322050,Nothing Detected,19,3.28,3.68
48918,2023-07-13 18:00:42+08:00,2023-07-13 10:00:42,2023-07-15 16:02:50,2023-07-16 00:02:50+08:00,,Iridium,39.03576,97.33312,3132,3.8,3D Validated,355730,4322067,Nothing Detected,23,3.28,3.68
48918,2023-07-13 16:03:00+08:00,2023-07-13 08:03:00,2023-07-15 16:02:59,2023-07-16 00:02:59+08:00,,Iridium,39.03579,97.33315,3130,7.2,3D,355733,4322070,Nothing Detected,24,3.28,3.68
48918,2023-07-13 14:00:44+08:00,2023-07-13 06:00:44,2023-07-15 16:02:59,2023-07-16 00:02:59+08:00,,Iridium,39.03558,97.33312,3134,5.6,3D Validated,355730,4322047,Nothing Detected,28,3.28,3.68
48918,2023-07-13 12:00:44+08:00,2023-07-13 04:00:44,2023-07-15 16:02:59,2023-07-16 00:02:59+08:00,,Iridium,39.03158,97.32464,3120,6.2,3D Validated,354988,4321617,Nothing Detected,27,3.28,3.6
48918,2023-07-13 10:00:25+08:00,2023-07-13 02:00:25,2023-07-15 16:02:59,2023-07-16 00:02:59+08:00,,Iridium,39.03714,97.31168,3310,3.4,3D Validated,353878,4322255,Nothing Detected,18,3.28,3.68
48918,2023-07-13 08:00:38+08:00,2023-07-13 00:00:38,2023-07-13 00:01:07,2023-07-13 08:01:07+08:00,,Iridium,39.03891,97.30776,3263,1.2,3D Validated,353541,4322457,Nothing Detected,12,3.28,3.68
48918,2023-07-13 06:00:37+08:00,2023-07-12 22:00:37,2023-07-13 00:01:07,2023-07-13 08:01:07+08:00,,Iridium,39.04835,97.29430,3430,1.2,3D Validated,352396,4323526,Nothing Detected,9,3.28,3.68
48918,2023-07-13 04:00:22+08:00,2023-07-12 20:00:22,2023-07-13 00:01:07,2023-07-13 08:01:07+08:00,,Iridium,39.05360,97.28634,3307,3.8,3D Validated,351718,4324122,Nothing Detected,13,3.28,3.68
48918,2023-07-13 02:00:36+08:00,2023-07-12 18:00:36,2023-07-13 00:01:07,2023-07-13 08:01:07+08:00,,Iridium,39.05197,97.28303,3165,1.6,3D Validated,351429,4323947,Nothing Detected,12,3.28,3.68
48918,2023-07-13 00:00:37+08:00,2023-07-12 16:00:37,2023-07-13 00:01:15,2023-07-13 08:01:15+08:00,,Iridium,39.04815,97.27339,3083,1.6,3D Validated,350587,4323538,Nothing Detected,13,3.28,3.68
48918,2023-07-12 22:00:15+08:00,2023-07-12 14:00:15,2023-07-13 00:01:15,2023-07-13 08:01:15+08:00,,Iridium,39.05848,97.26919,3090,4.4,3D Validated,350245,4324692,Nothing Detected,15,3.28,3.68
48918,2023-07-12 20:00:38+08:00,2023-07-12 12:00:38,2023-07-13 00:01:15,2023-07-13 08:01:15+08:00,,Iridium,39.06814,97.26691,3123,1.4,3D Validated,350068,4325768,Nothing Detected,15,3.28,3.68
48918,2023-07-12 18:00:37+08:00,2023-07-12 10:00:37,2023-07-13 00:01:15,2023-07-13 08:01:15+08:00,,Iridium,39.07286,97.26513,3188,1.6,3D Validated,349924,4326294,Nothing Detected,19,3.28,3.68
48918,2023-07-12 16:00:10+08:00,2023-07-12 08:00:10,2023-07-13 00:01:24,2023-07-13 08:01:24+08:00,,Iridium,39.06537,97.25987,3080,2.6,3D Validated,349453,4325472,Nothing Detected,15,3.36,3.68
48918,2023-07-12 14:00:36+08:00,2023-07-12 06:00:36,2023-07-13 00:01:24,2023-07-13 08:01:24+08:00,,Iridium,39.06536,97.25989,3085,2,3D Validated,349455,4325471,Nothing Detected,21,3.28,3.68
48918,2023-07-12 12:00:37+08:00,2023-07-12 04:00:37,2023-07-13 00:01:24,2023-07-13 08:01:24+08:00,,Iridium,39.06522,97.26276,3092,1.4,3D Validated,349702,4325450,Nothing Detected,22,3.28,3.68
48918,2023-07-12 10:00:18+08:00,2023-07-12 02:00:18,2023-07-13 00:01:24,2023-07-13 08:01:24+08:00,,Iridium,39.06987,97.26292,3144,4.2,3D Validated,349726,4325966,Nothing Detected,13,3.28,3.68
48918,2023-07-12 08:00:37+08:00,2023-07-12 00:00:37,2023-07-12 00:00:58,2023-07-12 08:00:58+08:00,,Iridium,39.06638,97.25718,3086,1.4,3D Validated,349222,4325588,Nothing Detected,15,3.28,3.68
48918,2023-07-12 06:00:44+08:00,2023-07-11 22:00:44,2023-07-12 00:00:58,2023-07-12 08:00:58+08:00,,Iridium,39.06553,97.24793,3052,5.2,3D Validated,348421,4325510,Nothing Detected,15,3.28,3.68
48918,2023-07-12 04:00:10+08:00,2023-07-11 20:00:10,2023-07-12 00:00:58,2023-07-12 08:00:58+08:00,,Iridium,39.06552,97.24785,3044,3.8,3D Validated,348413,4325508,Nothing Detected,17,3.36,3.68
48918,2023-07-12 02:00:37+08:00,2023-07-11 18:00:37,2023-07-12 00:00:58,2023-07-12 08:00:58+08:00,,Iridium,39.06550,97.24629,3057,1.4,3D Validated,348279,4325509,Nothing Detected,14,3.28,3.68
48918,2023-07-12 00:00:14+08:00,2023-07-11 16:00:14,2023-07-11 16:01:02,2023-07-12 00:01:02+08:00,,Iridium,39.06314,97.22634,3050,2.8,3D Validated,346547,4325280,Nothing Detected,14,3.36,3.68
48918,2023-07-11 22:00:38+08:00,2023-07-11 14:00:38,2023-07-11 16:01:02,2023-07-12 00:01:02+08:00,,Iridium,39.06313,97.22633,3051,1.2,3D Validated,346547,4325279,Nothing Detected,15,3.28,3.68
48918,2023-07-11 20:00:37+08:00,2023-07-11 12:00:37,2023-07-11 16:01:02,2023-07-12 00:01:02+08:00,,Iridium,39.06211,97.22158,3044,1.2,3D Validated,346133,4325175,Nothing Detected,17,3.28,3.68
48918,2023-07-11 18:00:54+08:00,2023-07-11 10:00:54,2023-07-11 16:01:02,2023-07-12 00:01:02+08:00,,Iridium,39.07046,97.20813,3073,2.6,3D Validated,344988,4326123,Nothing Detected,12,3.28,3.68
48918,2023-07-11 16:03:00+08:00,2023-07-11 08:03:00,2023-07-11 16:01:10,2023-07-12 00:01:10+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,16,3.28,3.68
48918,2023-07-11 14:03:00+08:00,2023-07-11 06:03:00,2023-07-11 16:01:10,2023-07-12 00:01:10+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,24,3.28,3.68
48918,2023-07-11 12:03:00+08:00,2023-07-11 04:03:00,2023-07-11 16:01:10,2023-07-12 00:01:10+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,24,3.28,3.68
48918,2023-07-11 10:00:42+08:00,2023-07-11 02:00:42,2023-07-11 16:01:10,2023-07-12 00:01:10+08:00,,Iridium,39.07137,97.20428,3057,4.8,3D Validated,344657,4326231,Nothing Detected,23,3.28,3.68
48918,2023-07-11 08:00:10+08:00,2023-07-11 00:00:10,2023-07-11 00:00:47,2023-07-11 08:00:47+08:00,,Iridium,39.08328,97.19678,3153,2.4,3D Validated,344034,4327566,Nothing Detected,19,3.28,3.68
48918,2023-07-11 06:00:37+08:00,2023-07-10 22:00:37,2023-07-11 00:00:47,2023-07-11 08:00:47+08:00,,Iridium,39.09627,97.19679,3445,1.8,3D Validated,344064,4329008,Nothing Detected,16,3.28,3.68
48918,2023-07-11 04:00:37+08:00,2023-07-10 20:00:37,2023-07-11 00:00:47,2023-07-11 08:00:47+08:00,,Iridium,39.09639,97.19618,3442,3.8,3D Validated,344011,4329021,Nothing Detected,17,3.28,3.68
48918,2023-07-11 02:00:38+08:00,2023-07-10 18:00:38,2023-07-11 00:00:47,2023-07-11 08:00:47+08:00,,Iridium,39.09643,97.19612,3439,5.6,3D Validated,344006,4329026,Nothing Detected,17,3.28,3.68
48918,2023-07-11 00:00:10+08:00,2023-07-10 16:00:10,2023-07-11 00:00:58,2023-07-11 08:00:58+08:00,,Iridium,39.10010,97.19755,3599,3,3D Validated,344137,4329432,Nothing Detected,16,3.36,3.68
48918,2023-07-10 22:00:37+08:00,2023-07-10 14:00:37,2023-07-11 00:00:58,2023-07-11 08:00:58+08:00,,Iridium,39.10065,97.19895,3580,2,3D Validated,344260,4329490,Nothing Detected,18,3.28,3.68
48918,2023-07-10 20:00:42+08:00,2023-07-10 12:00:42,2023-07-11 00:00:58,2023-07-11 08:00:58+08:00,,Iridium,39.09784,97.20459,3468,1.6,3D Validated,344741,4329168,Nothing Detected,18,3.28,3.68
48918,2023-07-10 18:00:54+08:00,2023-07-10 10:00:54,2023-07-11 00:00:58,2023-07-11 08:00:58+08:00,,Iridium,39.09755,97.20441,3476,6,3D Validated,344726,4329137,Nothing Detected,23,3.28,3.68
48918,2023-07-10 16:03:00+08:00,2023-07-10 08:03:00,2023-07-11 00:01:08,2023-07-11 08:01:08+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,24,3.28,3.68
48918,2023-07-10 14:02:12+08:00,2023-07-10 06:02:12,2023-07-11 00:01:08,2023-07-11 08:01:08+08:00,,Iridium,39.09734,97.20387,3420,10,3D Validated,344678,4329114,Nothing Detected,23,3.28,3.68
48918,2023-07-10 12:00:42+08:00,2023-07-10 04:00:42,2023-07-11 00:01:08,2023-07-11 08:01:08+08:00,,Iridium,39.09773,97.20432,3514,3,3D Validated,344718,4329157,Nothing Detected,25,3.28,3.68
48918,2023-07-10 10:00:38+08:00,2023-07-10 02:00:38,2023-07-11 00:01:08,2023-07-11 08:01:08+08:00,,Iridium,39.09656,97.20313,3431,1.8,3D Validated,344613,4329029,Nothing Detected,20,3.28,3.68
48918,2023-07-10 08:00:39+08:00,2023-07-10 00:00:39,2023-07-10 00:01:31,2023-07-10 08:01:31+08:00,,Iridium,39.09413,97.20064,3309,2.8,3D Validated,344392,4328764,Nothing Detected,19,3.28,3.68
48918,2023-07-10 06:00:37+08:00,2023-07-09 22:00:37,2023-07-10 00:01:31,2023-07-10 08:01:31+08:00,,Iridium,39.09641,97.19606,3448,2,3D Validated,344001,4329025,Nothing Detected,17,3.28,3.68
48918,2023-07-10 04:00:18+08:00,2023-07-09 20:00:18,2023-07-10 00:01:31,2023-07-10 08:01:31+08:00,,Iridium,39.09644,97.19601,3450,3.8,3D Validated,343997,4329028,Nothing Detected,18,3.28,3.68
48918,2023-07-10 02:00:36+08:00,2023-07-09 18:00:36,2023-07-10 00:01:31,2023-07-10 08:01:31+08:00,,Iridium,39.09645,97.19603,3456,2.2,3D Validated,343998,4329029,Nothing Detected,19,3.28,3.68
48918,2023-07-10 00:00:38+08:00,2023-07-09 16:00:38,2023-07-09 16:01:01,2023-07-10 00:01:01+08:00,,Iridium,39.09655,97.19616,3438,3.6,3D Validated,344009,4329040,Nothing Detected,18,3.28,3.68
48918,2023-07-09 22:00:38+08:00,2023-07-09 14:00:38,2023-07-09 16:01:01,2023-07-10 00:01:01+08:00,,Iridium,39.09627,97.19615,3439,1.4,3D Validated,344008,4329009,Nothing Detected,18,3.28,3.68
48918,2023-07-09 20:00:38+08:00,2023-07-09 12:00:38,2023-07-09 16:01:01,2023-07-10 00:01:01+08:00,,Iridium,39.09642,97.19604,3443,3.8,3D Validated,343999,4329026,Nothing Detected,23,3.28,3.68
48918,2023-07-09 18:00:44+08:00,2023-07-09 10:00:44,2023-07-09 16:01:01,2023-07-10 00:01:01+08:00,,Iridium,39.09651,97.19618,3453,2,3D Validated,344011,4329035,Nothing Detected,23,3.28,3.68
48918,2023-07-09 16:00:38+08:00,2023-07-09 08:00:38,2023-07-09 16:01:10,2023-07-10 00:01:10+08:00,,Iridium,39.09549,97.19669,3371,3.2,3D Validated,344053,4328922,Nothing Detected,32,3.36,3.68
48918,2023-07-09 14:00:36+08:00,2023-07-09 06:00:36,2023-07-09 16:01:10,2023-07-10 00:01:10+08:00,,Iridium,39.09548,97.19675,3389,3.8,3D Validated,344059,4328920,Nothing Detected,30,3.28,3.68
48918,2023-07-09 12:00:37+08:00,2023-07-09 04:00:37,2023-07-09 16:01:10,2023-07-10 00:01:10+08:00,,Iridium,39.09658,97.19616,3438,4.4,3D Validated,344010,4329043,Nothing Detected,26,3.28,3.68
48918,2023-07-09 10:00:36+08:00,2023-07-09 02:00:36,2023-07-09 16:01:10,2023-07-10 00:01:10+08:00,,Iridium,39.09654,97.19614,3447,5.2,3D Validated,344008,4329038,Nothing Detected,21,3.28,3.68
48918,2023-07-09 08:00:36+08:00,2023-07-09 00:00:36,2023-07-09 00:00:58,2023-07-09 08:00:58+08:00,,Iridium,39.09639,97.19619,3437,4.2,3D Validated,344012,4329022,Nothing Detected,18,3.28,3.68
48918,2023-07-09 06:00:39+08:00,2023-07-08 22:00:39,2023-07-09 00:00:58,2023-07-09 08:00:58+08:00,,Iridium,39.08367,97.19441,3157,3.4,3D Validated,343830,4327613,Nothing Detected,19,3.28,3.68
48918,2023-07-09 04:00:37+08:00,2023-07-08 20:00:37,2023-07-09 00:00:58,2023-07-09 08:00:58+08:00,,Iridium,39.09479,97.19900,3254,1.6,3D Validated,344252,4328839,Nothing Detected,18,3.28,3.68
48918,2023-07-09 02:00:46+08:00,2023-07-08 18:00:46,2023-07-09 00:00:58,2023-07-09 08:00:58+08:00,,Iridium,39.09652,97.19620,3443,4,3D Validated,344013,4329036,Nothing Detected,18,3.28,3.68
48918,2023-07-09 00:00:37+08:00,2023-07-08 16:00:37,2023-07-09 00:01:06,2023-07-09 08:01:06+08:00,,Iridium,39.09641,97.19616,3441,3.2,3D Validated,344009,4329024,Nothing Detected,19,3.28,3.68
48918,2023-07-08 22:00:12+08:00,2023-07-08 14:00:12,2023-07-09 00:01:06,2023-07-09 08:01:06+08:00,,Iridium,39.09644,97.19604,3444,4.8,3D Validated,343999,4329027,Nothing Detected,24,3.28,3.68
48918,2023-07-08 20:00:37+08:00,2023-07-08 12:00:37,2023-07-09 00:01:06,2023-07-09 08:01:06+08:00,,Iridium,39.09608,97.19623,3414,2.6,3D Validated,344014,4328987,Nothing Detected,25,3.28,3.68
48918,2023-07-08 18:00:46+08:00,2023-07-08 10:00:46,2023-07-09 00:01:06,2023-07-09 08:01:06+08:00,,Iridium,39.09248,97.19742,3250,4.6,3D Validated,344109,4328586,Nothing Detected,26,3.28,3.68
48918,2023-07-08 16:00:44+08:00,2023-07-08 08:00:44,2023-07-09 00:01:16,2023-07-09 08:01:16+08:00,,Iridium,39.09247,97.19733,3263,4,3D Validated,344102,4328585,Nothing Detected,28,3.28,3.68
48918,2023-07-08 14:00:42+08:00,2023-07-08 06:00:42,2023-07-09 00:01:16,2023-07-09 08:01:16+08:00,,Iridium,39.09249,97.19737,3260,7.2,3D Validated,344105,4328588,Nothing Detected,25,3.28,3.68
48918,2023-07-08 12:00:42+08:00,2023-07-08 04:00:42,2023-07-09 00:01:16,2023-07-09 08:01:16+08:00,,Iridium,39.09616,97.19616,3421,2.2,3D Validated,344009,4328997,Nothing Detected,22,3.28,3.68
48918,2023-07-08 10:00:36+08:00,2023-07-08 02:00:36,2023-07-09 00:01:16,2023-07-09 08:01:16+08:00,,Iridium,39.09640,97.19616,3440,4.6,3D Validated,344009,4329023,Nothing Detected,18,3.36,3.68
48918,2023-07-08 08:00:38+08:00,2023-07-08 00:00:38,2023-07-08 00:01:06,2023-07-08 08:01:06+08:00,,Iridium,39.09639,97.19619,3437,2.2,3D Validated,344012,4329022,Nothing Detected,16,3.28,3.68
48918,2023-07-08 06:00:38+08:00,2023-07-07 22:00:38,2023-07-08 00:01:06,2023-07-08 08:01:06+08:00,,Iridium,39.09261,97.19304,3451,1.6,3D Validated,343731,4328607,Nothing Detected,14,3.28,3.68
48918,2023-07-08 04:00:44+08:00,2023-07-07 20:00:44,2023-07-08 00:01:06,2023-07-08 08:01:06+08:00,,Iridium,39.09027,97.18881,3378,2.2,3D Validated,343359,4328355,Nothing Detected,14,3.28,3.68
48918,2023-07-08 02:00:10+08:00,2023-07-07 18:00:10,2023-07-08 00:01:06,2023-07-08 08:01:06+08:00,,Iridium,39.08998,97.18354,3271,4.8,3D Validated,342904,4328333,Nothing Detected,15,3.36,3.68
48918,2023-07-08 00:00:36+08:00,2023-07-07 16:00:36,2023-07-07 16:02:26,2023-07-08 00:02:26+08:00,,Iridium,39.08991,97.18351,3271,2,3D Validated,342901,4328324,Nothing Detected,16,3.28,3.68
48918,2023-07-07 22:00:37+08:00,2023-07-07 14:00:37,2023-07-07 16:02:26,2023-07-08 00:02:26+08:00,,Iridium,39.08711,97.17872,3178,1.4,3D Validated,342480,4328022,Nothing Detected,20,3.28,3.68
48918,2023-07-07 20:00:15+08:00,2023-07-07 12:00:15,2023-07-07 16:02:26,2023-07-08 00:02:26+08:00,,Iridium,39.08781,97.17171,3409,2.8,3D Validated,341875,4328112,Nothing Detected,21,3.28,3.68
48918,2023-07-07 18:00:37+08:00,2023-07-07 10:00:37,2023-07-07 16:02:26,2023-07-08 00:02:26+08:00,,Iridium,39.08870,97.16466,3186,1.8,3D Validated,341268,4328223,Nothing Detected,24,3.28,3.68
48918,2023-07-07 16:00:45+08:00,2023-07-07 08:00:45,2023-07-07 16:02:41,2023-07-08 00:02:41+08:00,,Iridium,39.08836,97.16437,3115,7.6,3D Validated,341242,4328186,Nothing Detected,24,3.28,3.68
48918,2023-07-07 14:03:00+08:00,2023-07-07 06:03:00,2023-07-07 16:02:41,2023-07-08 00:02:41+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,21,3.28,3.68
48918,2023-07-07 12:01:07+08:00,2023-07-07 04:01:07,2023-07-07 16:02:41,2023-07-08 00:02:41+08:00,,Iridium,39.08881,97.16451,3170,5.8,3D Validated,341255,4328236,Nothing Detected,31,3.28,3.6
48918,2023-07-07 10:00:44+08:00,2023-07-07 02:00:44,2023-07-07 16:02:41,2023-07-08 00:02:41+08:00,,Iridium,39.09049,97.16302,3223,2.8,3D Validated,341130,4328425,Nothing Detected,21,3.28,3.68
48918,2023-07-07 08:00:44+08:00,2023-07-07 00:00:44,2023-07-07 16:02:52,2023-07-08 00:02:52+08:00,,Iridium,39.09195,97.16938,3221,3.4,3D Validated,341683,4328575,Nothing Detected,15,3.28,3.68
48918,2023-07-07 06:00:36+08:00,2023-07-06 22:00:36,2023-07-07 16:02:52,2023-07-08 00:02:52+08:00,,Iridium,39.08902,97.16742,3333,2.4,3D Validated,341507,4328253,Nothing Detected,14,3.28,3.68
48918,2023-07-07 04:00:36+08:00,2023-07-06 20:00:36,2023-07-07 16:02:52,2023-07-08 00:02:52+08:00,,Iridium,39.08829,97.16602,3287,2.4,3D Validated,341385,4328175,Nothing Detected,15,3.28,3.68
48918,2023-07-07 02:00:36+08:00,2023-07-06 18:00:36,2023-07-07 16:02:52,2023-07-08 00:02:52+08:00,,Iridium,39.08709,97.16444,3260,2,3D Validated,341245,4328044,Nothing Detected,17,3.28,3.68
48918,2023-07-07 00:00:37+08:00,2023-07-06 16:00:37,2023-07-07 16:03:04,2023-07-08 00:03:04+08:00,,Iridium,39.08718,97.16448,3257,3.2,3D Validated,341249,4328055,Nothing Detected,23,3.28,3.68
48918,2023-07-06 22:00:36+08:00,2023-07-06 14:00:36,2023-07-07 16:03:04,2023-07-08 00:03:04+08:00,,Iridium,39.08715,97.16448,3251,2,3D Validated,341249,4328052,Nothing Detected,24,3.28,3.68
48918,2023-07-06 20:00:36+08:00,2023-07-06 12:00:36,2023-07-07 16:03:04,2023-07-08 00:03:04+08:00,,Iridium,39.08717,97.16449,3250,1.8,3D Validated,341250,4328053,Nothing Detected,26,3.28,3.68
48918,2023-07-06 18:00:37+08:00,2023-07-06 10:00:37,2023-07-07 16:03:04,2023-07-08 00:03:04+08:00,,Iridium,39.08732,97.17125,3377,1.6,3D Validated,341835,4328059,Nothing Detected,25,3.36,3.68
48918,2023-07-06 16:00:38+08:00,2023-07-06 08:00:38,2023-07-06 08:02:51,2023-07-06 16:02:51+08:00,,Iridium,39.08749,97.17458,3250,3.6,3D Validated,342123,4328072,Nothing Detected,24,3.28,3.68
48918,2023-07-06 14:00:46+08:00,2023-07-06 06:00:46,2023-07-06 08:02:51,2023-07-06 16:02:51+08:00,,Iridium,39.08753,97.17448,3241,4.8,3D Validated,342114,4328076,Nothing Detected,24,3.28,3.68
48918,2023-07-06 12:03:00+08:00,2023-07-06 04:03:00,2023-07-06 08:02:51,2023-07-06 16:02:51+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,26,3.28,3.68
48918,2023-07-06 10:01:16+08:00,2023-07-06 02:01:16,2023-07-06 08:02:51,2023-07-06 16:02:51+08:00,,Iridium,39.08752,97.17453,3272,4.4,3D Validated,342119,4328075,Nothing Detected,18,3.28,3.68
48918,2023-07-06 08:00:10+08:00,2023-07-06 00:00:10,2023-07-06 00:00:37,2023-07-06 08:00:37+08:00,,Iridium,39.08788,97.18218,3231,3,3D Validated,342781,4328102,Nothing Detected,19,3.28,3.68
48918,2023-07-06 06:00:36+08:00,2023-07-05 22:00:36,2023-07-06 00:00:37,2023-07-06 08:00:37+08:00,,Iridium,39.08058,97.19263,3138,2,3D Validated,343669,4327274,Nothing Detected,15,3.28,3.68
48918,2023-07-06 04:00:37+08:00,2023-07-05 20:00:37,2023-07-06 00:00:37,2023-07-06 08:00:37+08:00,,Iridium,39.08286,97.20776,3369,1.4,3D Validated,344983,4327501,Nothing Detected,12,3.28,3.68
48918,2023-07-06 02:00:11+08:00,2023-07-05 18:00:11,2023-07-06 00:00:37,2023-07-06 08:00:37+08:00,,Iridium,39.08876,97.20976,3457,4.6,3D Validated,345168,4328152,Nothing Detected,14,3.36,3.68
48918,2023-07-06 00:00:36+08:00,2023-07-05 16:00:36,2023-07-05 16:01:10,2023-07-06 00:01:10+08:00,,Iridium,39.08877,97.20975,3465,2,3D Validated,345168,4328153,Nothing Detected,14,3.28,3.68
48918,2023-07-05 22:00:36+08:00,2023-07-05 14:00:36,2023-07-05 16:01:10,2023-07-06 00:01:10+08:00,,Iridium,39.08860,97.21020,3463,1.6,3D Validated,345206,4328133,Nothing Detected,16,3.28,3.68
48918,2023-07-05 20:00:37+08:00,2023-07-05 12:00:37,2023-07-05 16:01:10,2023-07-06 00:01:10+08:00,,Iridium,39.09312,97.21183,3765,1.4,3D Validated,345357,4328632,Nothing Detected,17,3.28,3.68
48918,2023-07-05 18:01:06+08:00,2023-07-05 10:01:06,2023-07-05 16:01:10,2023-07-06 00:01:10+08:00,,Iridium,39.09346,97.21463,3810,3.6,3D Validated,345600,4328666,Nothing Detected,27,3.28,3.6
48918,2023-07-05 16:03:00+08:00,2023-07-05 08:03:00,2023-07-05 16:01:21,2023-07-06 00:01:21+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,23,3.28,3.68
48918,2023-07-05 14:03:00+08:00,2023-07-05 06:03:00,2023-07-05 16:01:21,2023-07-06 00:01:21+08:00,,Iridium,,,,0,No Fix,,,Nothing Detected,26,3.2,3.6
48918,2023-07-05 12:00:39+08:00,2023-07-05 04:00:39,2023-07-05 16:01:21,2023-07-06 00:01:21+08:00,,Iridium,39.09361,97.21451,3790,3.6,3D Validated,345590,4328682,Nothing Detected,15,3.28,3.68
48918,2023-07-05 10:00:37+08:00,2023-07-05 02:00:37,2023-07-05 16:01:21,2023-07-06 00:01:21+08:00,,Iridium,39.09787,97.21832,3921,1.8,3D Validated,345928,4329148,Nothing Detected,12,3.28,3.68
48918,2023-07-05 08:00:11+08:00,2023-07-05 00:00:11,2023-07-05 16:01:32,2023-07-06 00:01:32+08:00,,Iridium,39.09390,97.21995,3807,3,3D Validated,346061,4328705,Nothing Detected,18,3.28,3.68
48918,2023-07-05 06:00:37+08:00,2023-07-04 22:00:37,2023-07-05 16:01:32,2023-07-06 00:01:32+08:00,,Iridium,39.09192,97.21529,3628,2.4,3D Validated,345653,4328493,Nothing Detected,11,3.28,3.68
48918,2023-07-05 04:00:10+08:00,2023-07-04 20:00:10,2023-07-05 16:01:32,2023-07-06 00:01:32+08:00,,Iridium,39.08802,97.21350,3435,3.8,3D Validated,345491,4328063,Nothing Detected,13,3.28,3.68
48918,2023-07-05 02:00:38+08:00,2023-07-04 18:00:38,2023-07-05 16:01:32,2023-07-06 00:01:32+08:00,,Iridium,39.08614,97.22181,3292,1.6,3D Validated,346205,4327841,Nothing Detected,14,3.36,3.68
48918,2023-07-05 00:00:36+08:00,2023-07-04 16:00:36,2023-07-05 16:02:00,2023-07-06 00:02:00+08:00,,Iridium,39.08655,97.22279,3267,3.6,3D Validated,346290,4327885,Nothing Detected,18,3.36,3.68
48918,2023-07-04 22:00:36+08:00,2023-07-04 14:00:36,2023-07-05 16:02:00,2023-07-06 00:02:00+08:00,,Iridium,39.08592,97.22366,3259,1.4,3D Validated,346365,4327813,Nothing Detected,17,3.28,3.68
48918,2023-07-04 20:00:38+08:00,2023-07-04 12:00:38,2023-07-05 16:02:00,2023-07-06 00:02:00+08:00,,Iridium,39.08218,97.22597,3129,2.8,3D Validated,346556,4327395,Nothing Detected,26,3.28,3.68
48918,2023-07-04 18:01:44+08:00,2023-07-04 10:01:44,2023-07-05 16:02:00,2023-07-06 00:02:00+08:00,,Iridium,39.08149,97.23094,3318,3.8,3D Validated,346985,4327310,Nothing Detected,28,3.28,3.68
